* Octave data file for xspice model d_source created by CACE
* Format is time value followed by digital state.
2.12793e-06 1s 1s 0s 1s 1s 0s 1s 1s
2.12891e-06 1s 1s 0s 1s 1s 1s 0s 0s
2.12988e-06 1s 1s 0s 1s 1s 1s 0s 0s
2.13086e-06 1s 1s 0s 1s 1s 1s 0s 1s
2.13184e-06 1s 1s 0s 1s 1s 1s 0s 1s
2.13281e-06 1s 1s 0s 1s 1s 1s 1s 0s
2.13379e-06 1s 1s 0s 1s 1s 1s 1s 0s
2.13477e-06 1s 1s 0s 1s 1s 1s 1s 1s
2.13574e-06 1s 1s 1s 0s 0s 0s 0s 0s
2.13672e-06 1s 1s 1s 0s 0s 0s 0s 0s
2.1377e-06 1s 1s 1s 0s 0s 0s 0s 1s
2.13867e-06 1s 1s 1s 0s 0s 0s 0s 1s
2.13965e-06 1s 1s 1s 0s 0s 0s 1s 0s
2.14062e-06 1s 1s 1s 0s 0s 0s 1s 0s
2.1416e-06 1s 1s 1s 0s 0s 0s 1s 1s
2.14258e-06 1s 1s 1s 0s 0s 0s 1s 1s
2.14355e-06 1s 1s 1s 0s 0s 1s 0s 0s
2.14453e-06 1s 1s 1s 0s 0s 1s 0s 0s
2.14551e-06 1s 1s 1s 0s 0s 1s 0s 0s
2.14648e-06 1s 1s 1s 0s 0s 1s 0s 1s
2.14746e-06 1s 1s 1s 0s 0s 1s 0s 1s
2.14844e-06 1s 1s 1s 0s 0s 1s 1s 0s
2.14941e-06 1s 1s 1s 0s 0s 1s 1s 0s
2.15039e-06 1s 1s 1s 0s 0s 1s 1s 1s
2.15137e-06 1s 1s 1s 0s 0s 1s 1s 1s
2.15234e-06 1s 1s 1s 0s 1s 0s 0s 0s
2.15332e-06 1s 1s 1s 0s 1s 0s 0s 0s
2.1543e-06 1s 1s 1s 0s 1s 0s 0s 1s
2.15527e-06 1s 1s 1s 0s 1s 0s 0s 1s
2.15625e-06 1s 1s 1s 0s 1s 0s 1s 0s
2.15723e-06 1s 1s 1s 0s 1s 0s 1s 0s
2.1582e-06 1s 1s 1s 0s 1s 0s 1s 0s
2.15918e-06 1s 1s 1s 0s 1s 0s 1s 1s
2.16016e-06 1s 1s 1s 0s 1s 0s 1s 1s
2.16113e-06 1s 1s 1s 0s 1s 1s 0s 0s
2.16211e-06 1s 1s 1s 0s 1s 1s 0s 0s
2.16309e-06 1s 1s 1s 0s 1s 1s 0s 0s
2.16406e-06 1s 1s 1s 0s 1s 1s 0s 1s
2.16504e-06 1s 1s 1s 0s 1s 1s 0s 1s
2.16602e-06 1s 1s 1s 0s 1s 1s 1s 0s
2.16699e-06 1s 1s 1s 0s 1s 1s 1s 0s
2.16797e-06 1s 1s 1s 0s 1s 1s 1s 0s
2.16895e-06 1s 1s 1s 0s 1s 1s 1s 1s
2.16992e-06 1s 1s 1s 0s 1s 1s 1s 1s
2.1709e-06 1s 1s 1s 1s 0s 0s 0s 0s
2.17187e-06 1s 1s 1s 1s 0s 0s 0s 0s
2.17285e-06 1s 1s 1s 1s 0s 0s 0s 0s
2.17383e-06 1s 1s 1s 1s 0s 0s 0s 1s
2.1748e-06 1s 1s 1s 1s 0s 0s 0s 1s
2.17578e-06 1s 1s 1s 1s 0s 0s 0s 1s
2.17676e-06 1s 1s 1s 1s 0s 0s 1s 0s
2.17773e-06 1s 1s 1s 1s 0s 0s 1s 0s
2.17871e-06 1s 1s 1s 1s 0s 0s 1s 0s
2.17969e-06 1s 1s 1s 1s 0s 0s 1s 1s
2.18066e-06 1s 1s 1s 1s 0s 0s 1s 1s
2.18164e-06 1s 1s 1s 1s 0s 0s 1s 1s
2.18262e-06 1s 1s 1s 1s 0s 1s 0s 0s
2.18359e-06 1s 1s 1s 1s 0s 1s 0s 0s
2.18457e-06 1s 1s 1s 1s 0s 1s 0s 0s
2.18555e-06 1s 1s 1s 1s 0s 1s 0s 1s
2.18652e-06 1s 1s 1s 1s 0s 1s 0s 1s
2.1875e-06 1s 1s 1s 1s 0s 1s 0s 1s
2.18848e-06 1s 1s 1s 1s 0s 1s 1s 0s
2.18945e-06 1s 1s 1s 1s 0s 1s 1s 0s
2.19043e-06 1s 1s 1s 1s 0s 1s 1s 0s
2.19141e-06 1s 1s 1s 1s 0s 1s 1s 0s
2.19238e-06 1s 1s 1s 1s 0s 1s 1s 1s
2.19336e-06 1s 1s 1s 1s 0s 1s 1s 1s
2.19434e-06 1s 1s 1s 1s 0s 1s 1s 1s
2.19531e-06 1s 1s 1s 1s 1s 0s 0s 0s
2.19629e-06 1s 1s 1s 1s 1s 0s 0s 0s
2.19727e-06 1s 1s 1s 1s 1s 0s 0s 0s
2.19824e-06 1s 1s 1s 1s 1s 0s 0s 0s
2.19922e-06 1s 1s 1s 1s 1s 0s 0s 1s
2.2002e-06 1s 1s 1s 1s 1s 0s 0s 1s
2.20117e-06 1s 1s 1s 1s 1s 0s 0s 1s
2.20215e-06 1s 1s 1s 1s 1s 0s 0s 1s
2.20312e-06 1s 1s 1s 1s 1s 0s 1s 0s
2.2041e-06 1s 1s 1s 1s 1s 0s 1s 0s
2.20508e-06 1s 1s 1s 1s 1s 0s 1s 0s
2.20605e-06 1s 1s 1s 1s 1s 0s 1s 0s
2.20703e-06 1s 1s 1s 1s 1s 0s 1s 0s
2.20801e-06 1s 1s 1s 1s 1s 0s 1s 1s
2.20898e-06 1s 1s 1s 1s 1s 0s 1s 1s
2.20996e-06 1s 1s 1s 1s 1s 0s 1s 1s
2.21094e-06 1s 1s 1s 1s 1s 0s 1s 1s
2.21191e-06 1s 1s 1s 1s 1s 0s 1s 1s
2.21289e-06 1s 1s 1s 1s 1s 1s 0s 0s
2.21387e-06 1s 1s 1s 1s 1s 1s 0s 0s
2.21484e-06 1s 1s 1s 1s 1s 1s 0s 0s
2.21582e-06 1s 1s 1s 1s 1s 1s 0s 0s
2.2168e-06 1s 1s 1s 1s 1s 1s 0s 0s
2.21777e-06 1s 1s 1s 1s 1s 1s 0s 0s
2.21875e-06 1s 1s 1s 1s 1s 1s 0s 1s
2.21973e-06 1s 1s 1s 1s 1s 1s 0s 1s
2.2207e-06 1s 1s 1s 1s 1s 1s 0s 1s
2.22168e-06 1s 1s 1s 1s 1s 1s 0s 1s
2.22266e-06 1s 1s 1s 1s 1s 1s 0s 1s
2.22363e-06 1s 1s 1s 1s 1s 1s 0s 1s
2.22461e-06 1s 1s 1s 1s 1s 1s 0s 1s
2.22559e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.22656e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.22754e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.22852e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.22949e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.23047e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.23145e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.23242e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.2334e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.23438e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.23535e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.23633e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.2373e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.23828e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.23926e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.24023e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.24121e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.24219e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.24316e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.24414e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.24512e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.24609e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.24707e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.24805e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.24902e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.25e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.25098e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.25195e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.25293e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.25391e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.25488e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.25586e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.25684e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.25781e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.25879e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.25977e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.26074e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.26172e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.2627e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.26367e-06 1s 1s 1s 1s 1s 1s 1s 1s
2.26465e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.26563e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.2666e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.26758e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.26855e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.26953e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.27051e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.27148e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.27246e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.27344e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.27441e-06 1s 1s 1s 1s 1s 1s 1s 0s
2.27539e-06 1s 1s 1s 1s 1s 1s 0s 1s
2.27637e-06 1s 1s 1s 1s 1s 1s 0s 1s
2.27734e-06 1s 1s 1s 1s 1s 1s 0s 1s
2.27832e-06 1s 1s 1s 1s 1s 1s 0s 1s
2.2793e-06 1s 1s 1s 1s 1s 1s 0s 1s
2.28027e-06 1s 1s 1s 1s 1s 1s 0s 1s
2.28125e-06 1s 1s 1s 1s 1s 1s 0s 1s
2.28223e-06 1s 1s 1s 1s 1s 1s 0s 0s
2.2832e-06 1s 1s 1s 1s 1s 1s 0s 0s
2.28418e-06 1s 1s 1s 1s 1s 1s 0s 0s
2.28516e-06 1s 1s 1s 1s 1s 1s 0s 0s
2.28613e-06 1s 1s 1s 1s 1s 1s 0s 0s
2.28711e-06 1s 1s 1s 1s 1s 1s 0s 0s
2.28809e-06 1s 1s 1s 1s 1s 0s 1s 1s
2.28906e-06 1s 1s 1s 1s 1s 0s 1s 1s
2.29004e-06 1s 1s 1s 1s 1s 0s 1s 1s
2.29102e-06 1s 1s 1s 1s 1s 0s 1s 1s
2.29199e-06 1s 1s 1s 1s 1s 0s 1s 1s
2.29297e-06 1s 1s 1s 1s 1s 0s 1s 0s
2.29395e-06 1s 1s 1s 1s 1s 0s 1s 0s
2.29492e-06 1s 1s 1s 1s 1s 0s 1s 0s
2.2959e-06 1s 1s 1s 1s 1s 0s 1s 0s
2.29687e-06 1s 1s 1s 1s 1s 0s 1s 0s
2.29785e-06 1s 1s 1s 1s 1s 0s 0s 1s
2.29883e-06 1s 1s 1s 1s 1s 0s 0s 1s
2.2998e-06 1s 1s 1s 1s 1s 0s 0s 1s
2.30078e-06 1s 1s 1s 1s 1s 0s 0s 1s
2.30176e-06 1s 1s 1s 1s 1s 0s 0s 0s
2.30273e-06 1s 1s 1s 1s 1s 0s 0s 0s
2.30371e-06 1s 1s 1s 1s 1s 0s 0s 0s
2.30469e-06 1s 1s 1s 1s 1s 0s 0s 0s
2.30566e-06 1s 1s 1s 1s 0s 1s 1s 1s
2.30664e-06 1s 1s 1s 1s 0s 1s 1s 1s
2.30762e-06 1s 1s 1s 1s 0s 1s 1s 1s
2.30859e-06 1s 1s 1s 1s 0s 1s 1s 0s
2.30957e-06 1s 1s 1s 1s 0s 1s 1s 0s
2.31055e-06 1s 1s 1s 1s 0s 1s 1s 0s
2.31152e-06 1s 1s 1s 1s 0s 1s 1s 0s
2.3125e-06 1s 1s 1s 1s 0s 1s 0s 1s
2.31348e-06 1s 1s 1s 1s 0s 1s 0s 1s
2.31445e-06 1s 1s 1s 1s 0s 1s 0s 1s
2.31543e-06 1s 1s 1s 1s 0s 1s 0s 0s
2.31641e-06 1s 1s 1s 1s 0s 1s 0s 0s
2.31738e-06 1s 1s 1s 1s 0s 1s 0s 0s
2.31836e-06 1s 1s 1s 1s 0s 0s 1s 1s
2.31934e-06 1s 1s 1s 1s 0s 0s 1s 1s
2.32031e-06 1s 1s 1s 1s 0s 0s 1s 1s
2.32129e-06 1s 1s 1s 1s 0s 0s 1s 0s
2.32227e-06 1s 1s 1s 1s 0s 0s 1s 0s
2.32324e-06 1s 1s 1s 1s 0s 0s 1s 0s
2.32422e-06 1s 1s 1s 1s 0s 0s 0s 1s
2.3252e-06 1s 1s 1s 1s 0s 0s 0s 1s
2.32617e-06 1s 1s 1s 1s 0s 0s 0s 1s
2.32715e-06 1s 1s 1s 1s 0s 0s 0s 0s
2.32812e-06 1s 1s 1s 1s 0s 0s 0s 0s
2.3291e-06 1s 1s 1s 1s 0s 0s 0s 0s
2.33008e-06 1s 1s 1s 0s 1s 1s 1s 1s
2.33105e-06 1s 1s 1s 0s 1s 1s 1s 1s
2.33203e-06 1s 1s 1s 0s 1s 1s 1s 0s
2.33301e-06 1s 1s 1s 0s 1s 1s 1s 0s
2.33398e-06 1s 1s 1s 0s 1s 1s 1s 0s
2.33496e-06 1s 1s 1s 0s 1s 1s 0s 1s
2.33594e-06 1s 1s 1s 0s 1s 1s 0s 1s
2.33691e-06 1s 1s 1s 0s 1s 1s 0s 0s
2.33789e-06 1s 1s 1s 0s 1s 1s 0s 0s
2.33887e-06 1s 1s 1s 0s 1s 1s 0s 0s
2.33984e-06 1s 1s 1s 0s 1s 0s 1s 1s
2.34082e-06 1s 1s 1s 0s 1s 0s 1s 1s
2.3418e-06 1s 1s 1s 0s 1s 0s 1s 0s
2.34277e-06 1s 1s 1s 0s 1s 0s 1s 0s
2.34375e-06 1s 1s 1s 0s 1s 0s 1s 0s
2.34473e-06 1s 1s 1s 0s 1s 0s 0s 1s
2.3457e-06 1s 1s 1s 0s 1s 0s 0s 1s
2.34668e-06 1s 1s 1s 0s 1s 0s 0s 0s
2.34766e-06 1s 1s 1s 0s 1s 0s 0s 0s
2.34863e-06 1s 1s 1s 0s 0s 1s 1s 1s
2.34961e-06 1s 1s 1s 0s 0s 1s 1s 1s
2.35059e-06 1s 1s 1s 0s 0s 1s 1s 0s
2.35156e-06 1s 1s 1s 0s 0s 1s 1s 0s
2.35254e-06 1s 1s 1s 0s 0s 1s 0s 1s
2.35352e-06 1s 1s 1s 0s 0s 1s 0s 1s
2.35449e-06 1s 1s 1s 0s 0s 1s 0s 0s
2.35547e-06 1s 1s 1s 0s 0s 1s 0s 0s
2.35645e-06 1s 1s 1s 0s 0s 1s 0s 0s
2.35742e-06 1s 1s 1s 0s 0s 0s 1s 1s
2.3584e-06 1s 1s 1s 0s 0s 0s 1s 1s
2.35937e-06 1s 1s 1s 0s 0s 0s 1s 0s
2.36035e-06 1s 1s 1s 0s 0s 0s 1s 0s
2.36133e-06 1s 1s 1s 0s 0s 0s 0s 1s
2.3623e-06 1s 1s 1s 0s 0s 0s 0s 1s
2.36328e-06 1s 1s 1s 0s 0s 0s 0s 0s
2.36426e-06 1s 1s 1s 0s 0s 0s 0s 0s
2.36523e-06 1s 1s 0s 1s 1s 1s 1s 1s
2.36621e-06 1s 1s 0s 1s 1s 1s 1s 0s
2.36719e-06 1s 1s 0s 1s 1s 1s 1s 0s
2.36816e-06 1s 1s 0s 1s 1s 1s 0s 1s
2.36914e-06 1s 1s 0s 1s 1s 1s 0s 1s
2.37012e-06 1s 1s 0s 1s 1s 1s 0s 0s
2.37109e-06 1s 1s 0s 1s 1s 1s 0s 0s
2.37207e-06 1s 1s 0s 1s 1s 0s 1s 1s
2.37305e-06 1s 1s 0s 1s 1s 0s 1s 1s
2.37402e-06 1s 1s 0s 1s 1s 0s 1s 0s
2.375e-06 1s 1s 0s 1s 1s 0s 1s 0s
2.37598e-06 1s 1s 0s 1s 1s 0s 0s 1s
2.37695e-06 1s 1s 0s 1s 1s 0s 0s 1s
2.37793e-06 1s 1s 0s 1s 1s 0s 0s 0s
2.37891e-06 1s 1s 0s 1s 0s 1s 1s 1s
2.37988e-06 1s 1s 0s 1s 0s 1s 1s 1s
2.38086e-06 1s 1s 0s 1s 0s 1s 1s 0s
2.38184e-06 1s 1s 0s 1s 0s 1s 1s 0s
2.38281e-06 1s 1s 0s 1s 0s 1s 0s 1s
2.38379e-06 1s 1s 0s 1s 0s 1s 0s 1s
2.38477e-06 1s 1s 0s 1s 0s 1s 0s 0s
2.38574e-06 1s 1s 0s 1s 0s 0s 1s 1s
2.38672e-06 1s 1s 0s 1s 0s 0s 1s 1s
2.3877e-06 1s 1s 0s 1s 0s 0s 1s 0s
2.38867e-06 1s 1s 0s 1s 0s 0s 1s 0s
2.38965e-06 1s 1s 0s 1s 0s 0s 0s 1s
2.39063e-06 1s 1s 0s 1s 0s 0s 0s 0s
2.3916e-06 1s 1s 0s 1s 0s 0s 0s 0s
2.39258e-06 1s 1s 0s 0s 1s 1s 1s 1s
2.39355e-06 1s 1s 0s 0s 1s 1s 1s 1s
2.39453e-06 1s 1s 0s 0s 1s 1s 1s 0s
2.39551e-06 1s 1s 0s 0s 1s 1s 0s 1s
2.39648e-06 1s 1s 0s 0s 1s 1s 0s 1s
2.39746e-06 1s 1s 0s 0s 1s 1s 0s 0s
2.39844e-06 1s 1s 0s 0s 1s 0s 1s 1s
2.39941e-06 1s 1s 0s 0s 1s 0s 1s 1s
2.40039e-06 1s 1s 0s 0s 1s 0s 1s 0s
2.40137e-06 1s 1s 0s 0s 1s 0s 1s 0s
2.40234e-06 1s 1s 0s 0s 1s 0s 0s 1s
2.40332e-06 1s 1s 0s 0s 1s 0s 0s 0s
2.4043e-06 1s 1s 0s 0s 1s 0s 0s 0s
2.40527e-06 1s 1s 0s 0s 0s 1s 1s 1s
2.40625e-06 1s 1s 0s 0s 0s 1s 1s 0s
2.40723e-06 1s 1s 0s 0s 0s 1s 1s 0s
2.4082e-06 1s 1s 0s 0s 0s 1s 0s 1s
2.40918e-06 1s 1s 0s 0s 0s 1s 0s 0s
2.41016e-06 1s 1s 0s 0s 0s 1s 0s 0s
2.41113e-06 1s 1s 0s 0s 0s 0s 1s 1s
2.41211e-06 1s 1s 0s 0s 0s 0s 1s 0s
2.41309e-06 1s 1s 0s 0s 0s 0s 1s 0s
2.41406e-06 1s 1s 0s 0s 0s 0s 0s 1s
2.41504e-06 1s 1s 0s 0s 0s 0s 0s 0s
2.41602e-06 1s 1s 0s 0s 0s 0s 0s 0s
2.41699e-06 1s 0s 1s 1s 1s 1s 1s 1s
2.41797e-06 1s 0s 1s 1s 1s 1s 1s 0s
2.41895e-06 1s 0s 1s 1s 1s 1s 1s 0s
2.41992e-06 1s 0s 1s 1s 1s 1s 0s 1s
2.4209e-06 1s 0s 1s 1s 1s 1s 0s 0s
2.42187e-06 1s 0s 1s 1s 1s 1s 0s 0s
2.42285e-06 1s 0s 1s 1s 1s 0s 1s 1s
2.42383e-06 1s 0s 1s 1s 1s 0s 1s 0s
2.4248e-06 1s 0s 1s 1s 1s 0s 1s 0s
2.42578e-06 1s 0s 1s 1s 1s 0s 0s 1s
2.42676e-06 1s 0s 1s 1s 1s 0s 0s 0s
2.42773e-06 1s 0s 1s 1s 0s 1s 1s 1s
2.42871e-06 1s 0s 1s 1s 0s 1s 1s 1s
2.42969e-06 1s 0s 1s 1s 0s 1s 1s 0s
2.43066e-06 1s 0s 1s 1s 0s 1s 0s 1s
2.43164e-06 1s 0s 1s 1s 0s 1s 0s 1s
2.43262e-06 1s 0s 1s 1s 0s 1s 0s 0s
2.43359e-06 1s 0s 1s 1s 0s 0s 1s 1s
2.43457e-06 1s 0s 1s 1s 0s 0s 1s 0s
2.43555e-06 1s 0s 1s 1s 0s 0s 1s 0s
2.43652e-06 1s 0s 1s 1s 0s 0s 0s 1s
2.4375e-06 1s 0s 1s 1s 0s 0s 0s 0s
2.43848e-06 1s 0s 1s 1s 0s 0s 0s 0s
2.43945e-06 1s 0s 1s 0s 1s 1s 1s 1s
2.44043e-06 1s 0s 1s 0s 1s 1s 1s 0s
2.44141e-06 1s 0s 1s 0s 1s 1s 0s 1s
2.44238e-06 1s 0s 1s 0s 1s 1s 0s 1s
2.44336e-06 1s 0s 1s 0s 1s 1s 0s 0s
2.44434e-06 1s 0s 1s 0s 1s 0s 1s 1s
2.44531e-06 1s 0s 1s 0s 1s 0s 1s 0s
2.44629e-06 1s 0s 1s 0s 1s 0s 1s 0s
2.44727e-06 1s 0s 1s 0s 1s 0s 0s 1s
2.44824e-06 1s 0s 1s 0s 1s 0s 0s 0s
2.44922e-06 1s 0s 1s 0s 0s 1s 1s 1s
2.4502e-06 1s 0s 1s 0s 0s 1s 1s 1s
2.45117e-06 1s 0s 1s 0s 0s 1s 1s 0s
2.45215e-06 1s 0s 1s 0s 0s 1s 0s 1s
2.45312e-06 1s 0s 1s 0s 0s 1s 0s 1s
2.4541e-06 1s 0s 1s 0s 0s 1s 0s 0s
2.45508e-06 1s 0s 1s 0s 0s 0s 1s 1s
2.45605e-06 1s 0s 1s 0s 0s 0s 1s 0s
2.45703e-06 1s 0s 1s 0s 0s 0s 1s 0s
2.45801e-06 1s 0s 1s 0s 0s 0s 0s 1s
2.45898e-06 1s 0s 1s 0s 0s 0s 0s 0s
2.45996e-06 1s 0s 0s 1s 1s 1s 1s 1s
2.46094e-06 1s 0s 0s 1s 1s 1s 1s 0s
2.46191e-06 1s 0s 0s 1s 1s 1s 1s 0s
2.46289e-06 1s 0s 0s 1s 1s 1s 0s 1s
2.46387e-06 1s 0s 0s 1s 1s 1s 0s 0s
2.46484e-06 1s 0s 0s 1s 1s 0s 1s 1s
2.46582e-06 1s 0s 0s 1s 1s 0s 1s 1s
2.4668e-06 1s 0s 0s 1s 1s 0s 1s 0s
2.46777e-06 1s 0s 0s 1s 1s 0s 0s 1s
2.46875e-06 1s 0s 0s 1s 1s 0s 0s 0s
2.46973e-06 1s 0s 0s 1s 1s 0s 0s 0s
2.4707e-06 1s 0s 0s 1s 0s 1s 1s 1s
2.47168e-06 1s 0s 0s 1s 0s 1s 1s 0s
2.47266e-06 1s 0s 0s 1s 0s 1s 0s 1s
2.47363e-06 1s 0s 0s 1s 0s 1s 0s 1s
2.47461e-06 1s 0s 0s 1s 0s 1s 0s 0s
2.47559e-06 1s 0s 0s 1s 0s 0s 1s 1s
2.47656e-06 1s 0s 0s 1s 0s 0s 1s 0s
2.47754e-06 1s 0s 0s 1s 0s 0s 0s 1s
2.47852e-06 1s 0s 0s 1s 0s 0s 0s 1s
2.47949e-06 1s 0s 0s 1s 0s 0s 0s 0s
2.48047e-06 1s 0s 0s 0s 1s 1s 1s 1s
2.48145e-06 1s 0s 0s 0s 1s 1s 1s 0s
2.48242e-06 1s 0s 0s 0s 1s 1s 1s 0s
2.4834e-06 1s 0s 0s 0s 1s 1s 0s 1s
2.48437e-06 1s 0s 0s 0s 1s 1s 0s 0s
2.48535e-06 1s 0s 0s 0s 1s 0s 1s 1s
2.48633e-06 1s 0s 0s 0s 1s 0s 1s 0s
2.4873e-06 1s 0s 0s 0s 1s 0s 1s 0s
2.48828e-06 1s 0s 0s 0s 1s 0s 0s 1s
2.48926e-06 1s 0s 0s 0s 1s 0s 0s 0s
2.49023e-06 1s 0s 0s 0s 0s 1s 1s 1s
2.49121e-06 1s 0s 0s 0s 0s 1s 1s 1s
2.49219e-06 1s 0s 0s 0s 0s 1s 1s 0s
2.49316e-06 1s 0s 0s 0s 0s 1s 0s 1s
2.49414e-06 1s 0s 0s 0s 0s 1s 0s 0s
2.49512e-06 1s 0s 0s 0s 0s 0s 1s 1s
2.49609e-06 1s 0s 0s 0s 0s 0s 1s 1s
2.49707e-06 1s 0s 0s 0s 0s 0s 1s 0s
2.49805e-06 1s 0s 0s 0s 0s 0s 0s 1s
2.49902e-06 1s 0s 0s 0s 0s 0s 0s 0s
2.5e-06 1s 0s 0s 0s 0s 0s 0s 0s
2.50098e-06 0s 1s 1s 1s 1s 1s 1s 1s
2.50195e-06 0s 1s 1s 1s 1s 1s 1s 0s
2.50293e-06 0s 1s 1s 1s 1s 1s 0s 1s
2.50391e-06 0s 1s 1s 1s 1s 1s 0s 0s
2.50488e-06 0s 1s 1s 1s 1s 1s 0s 0s
2.50586e-06 0s 1s 1s 1s 1s 0s 1s 1s
2.50684e-06 0s 1s 1s 1s 1s 0s 1s 0s
2.50781e-06 0s 1s 1s 1s 1s 0s 0s 1s
2.50879e-06 0s 1s 1s 1s 1s 0s 0s 0s
2.50977e-06 0s 1s 1s 1s 1s 0s 0s 0s
2.51074e-06 0s 1s 1s 1s 0s 1s 1s 1s
2.51172e-06 0s 1s 1s 1s 0s 1s 1s 0s
2.5127e-06 0s 1s 1s 1s 0s 1s 0s 1s
2.51367e-06 0s 1s 1s 1s 0s 1s 0s 1s
2.51465e-06 0s 1s 1s 1s 0s 1s 0s 0s
2.51562e-06 0s 1s 1s 1s 0s 0s 1s 1s
2.5166e-06 0s 1s 1s 1s 0s 0s 1s 0s
2.51758e-06 0s 1s 1s 1s 0s 0s 0s 1s
2.51855e-06 0s 1s 1s 1s 0s 0s 0s 1s
2.51953e-06 0s 1s 1s 1s 0s 0s 0s 0s
2.52051e-06 0s 1s 1s 0s 1s 1s 1s 1s
2.52148e-06 0s 1s 1s 0s 1s 1s 1s 0s
2.52246e-06 0s 1s 1s 0s 1s 1s 1s 0s
2.52344e-06 0s 1s 1s 0s 1s 1s 0s 1s
2.52441e-06 0s 1s 1s 0s 1s 1s 0s 0s
2.52539e-06 0s 1s 1s 0s 1s 0s 1s 1s
2.52637e-06 0s 1s 1s 0s 1s 0s 1s 0s
2.52734e-06 0s 1s 1s 0s 1s 0s 1s 0s
2.52832e-06 0s 1s 1s 0s 1s 0s 0s 1s
2.5293e-06 0s 1s 1s 0s 1s 0s 0s 0s
2.53027e-06 0s 1s 1s 0s 0s 1s 1s 1s
2.53125e-06 0s 1s 1s 0s 0s 1s 1s 1s
2.53223e-06 0s 1s 1s 0s 0s 1s 1s 0s
2.5332e-06 0s 1s 1s 0s 0s 1s 0s 1s
2.53418e-06 0s 1s 1s 0s 0s 1s 0s 0s
2.53516e-06 0s 1s 1s 0s 0s 1s 0s 0s
2.53613e-06 0s 1s 1s 0s 0s 0s 1s 1s
2.53711e-06 0s 1s 1s 0s 0s 0s 1s 0s
2.53809e-06 0s 1s 1s 0s 0s 0s 0s 1s
2.53906e-06 0s 1s 1s 0s 0s 0s 0s 1s
2.54004e-06 0s 1s 1s 0s 0s 0s 0s 0s
2.54102e-06 0s 1s 0s 1s 1s 1s 1s 1s
2.54199e-06 0s 1s 0s 1s 1s 1s 1s 0s
2.54297e-06 0s 1s 0s 1s 1s 1s 0s 1s
2.54395e-06 0s 1s 0s 1s 1s 1s 0s 1s
2.54492e-06 0s 1s 0s 1s 1s 1s 0s 0s
2.5459e-06 0s 1s 0s 1s 1s 0s 1s 1s
2.54688e-06 0s 1s 0s 1s 1s 0s 1s 0s
2.54785e-06 0s 1s 0s 1s 1s 0s 1s 0s
2.54883e-06 0s 1s 0s 1s 1s 0s 0s 1s
2.5498e-06 0s 1s 0s 1s 1s 0s 0s 0s
2.55078e-06 0s 1s 0s 1s 1s 0s 0s 0s
2.55176e-06 0s 1s 0s 1s 0s 1s 1s 1s
2.55273e-06 0s 1s 0s 1s 0s 1s 1s 0s
