* Octave data file for xspice model d_source created by CACE
* Format is time value followed by digital state.
5.67383e-07 0s 0s 0s 0s 0s 1s 1s 0s
5.67708e-07 0s 0s 0s 0s 0s 1s 0s 1s
5.68034e-07 0s 0s 0s 0s 0s 1s 0s 1s
5.68359e-07 0s 0s 0s 0s 0s 1s 0s 1s
5.68685e-07 0s 0s 0s 0s 0s 1s 0s 1s
5.6901e-07 0s 0s 0s 0s 0s 1s 0s 1s
5.69336e-07 0s 0s 0s 0s 0s 1s 0s 0s
5.69661e-07 0s 0s 0s 0s 0s 1s 0s 0s
5.69987e-07 0s 0s 0s 0s 0s 1s 0s 0s
5.70312e-07 0s 0s 0s 0s 0s 1s 0s 0s
5.70638e-07 0s 0s 0s 0s 0s 1s 0s 0s
5.70964e-07 0s 0s 0s 0s 0s 0s 1s 1s
5.71289e-07 0s 0s 0s 0s 0s 0s 1s 1s
5.71615e-07 0s 0s 0s 0s 0s 0s 1s 1s
5.7194e-07 0s 0s 0s 0s 0s 0s 1s 1s
5.72266e-07 0s 0s 0s 0s 0s 0s 1s 1s
5.72591e-07 0s 0s 0s 0s 0s 0s 1s 1s
5.72917e-07 0s 0s 0s 0s 0s 0s 1s 0s
5.73242e-07 0s 0s 0s 0s 0s 0s 1s 0s
5.73568e-07 0s 0s 0s 0s 0s 0s 1s 0s
5.73893e-07 0s 0s 0s 0s 0s 0s 1s 0s
5.74219e-07 0s 0s 0s 0s 0s 0s 1s 0s
5.74544e-07 0s 0s 0s 0s 0s 0s 1s 0s
5.7487e-07 0s 0s 0s 0s 0s 0s 1s 0s
5.75195e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.75521e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.75846e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.76172e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.76497e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.76823e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.77148e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.77474e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.77799e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.78125e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.78451e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.78776e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.79102e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.79427e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.79753e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.80078e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.80404e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.80729e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.81055e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.8138e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.81706e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.82031e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.82357e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.82682e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.83008e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.83333e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.83659e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.83984e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.8431e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.84635e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.84961e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.85286e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.85612e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.85938e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.86263e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.86589e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.86914e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.8724e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.87565e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.87891e-07 0s 0s 0s 0s 0s 0s 0s 0s
5.88216e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.88542e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.88867e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.89193e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.89518e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.89844e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.90169e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.90495e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.9082e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.91146e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.91471e-07 0s 0s 0s 0s 0s 0s 0s 1s
5.91797e-07 0s 0s 0s 0s 0s 0s 1s 0s
5.92122e-07 0s 0s 0s 0s 0s 0s 1s 0s
5.92448e-07 0s 0s 0s 0s 0s 0s 1s 0s
5.92773e-07 0s 0s 0s 0s 0s 0s 1s 0s
5.93099e-07 0s 0s 0s 0s 0s 0s 1s 0s
5.93424e-07 0s 0s 0s 0s 0s 0s 1s 0s
5.9375e-07 0s 0s 0s 0s 0s 0s 1s 0s
5.94076e-07 0s 0s 0s 0s 0s 0s 1s 1s
5.94401e-07 0s 0s 0s 0s 0s 0s 1s 1s
5.94727e-07 0s 0s 0s 0s 0s 0s 1s 1s
5.95052e-07 0s 0s 0s 0s 0s 0s 1s 1s
5.95378e-07 0s 0s 0s 0s 0s 0s 1s 1s
5.95703e-07 0s 0s 0s 0s 0s 0s 1s 1s
5.96029e-07 0s 0s 0s 0s 0s 1s 0s 0s
5.96354e-07 0s 0s 0s 0s 0s 1s 0s 0s
5.9668e-07 0s 0s 0s 0s 0s 1s 0s 0s
5.97005e-07 0s 0s 0s 0s 0s 1s 0s 0s
5.97331e-07 0s 0s 0s 0s 0s 1s 0s 0s
5.97656e-07 0s 0s 0s 0s 0s 1s 0s 1s
5.97982e-07 0s 0s 0s 0s 0s 1s 0s 1s
5.98307e-07 0s 0s 0s 0s 0s 1s 0s 1s
5.98633e-07 0s 0s 0s 0s 0s 1s 0s 1s
5.98958e-07 0s 0s 0s 0s 0s 1s 0s 1s
5.99284e-07 0s 0s 0s 0s 0s 1s 1s 0s
5.99609e-07 0s 0s 0s 0s 0s 1s 1s 0s
5.99935e-07 0s 0s 0s 0s 0s 1s 1s 0s
6.0026e-07 0s 0s 0s 0s 0s 1s 1s 0s
6.00586e-07 0s 0s 0s 0s 0s 1s 1s 1s
6.00911e-07 0s 0s 0s 0s 0s 1s 1s 1s
6.01237e-07 0s 0s 0s 0s 0s 1s 1s 1s
6.01563e-07 0s 0s 0s 0s 0s 1s 1s 1s
6.01888e-07 0s 0s 0s 0s 1s 0s 0s 0s
6.02214e-07 0s 0s 0s 0s 1s 0s 0s 0s
6.02539e-07 0s 0s 0s 0s 1s 0s 0s 0s
6.02865e-07 0s 0s 0s 0s 1s 0s 0s 1s
6.0319e-07 0s 0s 0s 0s 1s 0s 0s 1s
6.03516e-07 0s 0s 0s 0s 1s 0s 0s 1s
6.03841e-07 0s 0s 0s 0s 1s 0s 0s 1s
6.04167e-07 0s 0s 0s 0s 1s 0s 1s 0s
6.04492e-07 0s 0s 0s 0s 1s 0s 1s 0s
6.04818e-07 0s 0s 0s 0s 1s 0s 1s 0s
6.05143e-07 0s 0s 0s 0s 1s 0s 1s 1s
6.05469e-07 0s 0s 0s 0s 1s 0s 1s 1s
6.05794e-07 0s 0s 0s 0s 1s 0s 1s 1s
6.0612e-07 0s 0s 0s 0s 1s 1s 0s 0s
6.06445e-07 0s 0s 0s 0s 1s 1s 0s 0s
6.06771e-07 0s 0s 0s 0s 1s 1s 0s 0s
6.07096e-07 0s 0s 0s 0s 1s 1s 0s 1s
6.07422e-07 0s 0s 0s 0s 1s 1s 0s 1s
6.07747e-07 0s 0s 0s 0s 1s 1s 0s 1s
6.08073e-07 0s 0s 0s 0s 1s 1s 1s 0s
6.08398e-07 0s 0s 0s 0s 1s 1s 1s 0s
6.08724e-07 0s 0s 0s 0s 1s 1s 1s 0s
6.09049e-07 0s 0s 0s 0s 1s 1s 1s 1s
6.09375e-07 0s 0s 0s 0s 1s 1s 1s 1s
6.09701e-07 0s 0s 0s 0s 1s 1s 1s 1s
6.10026e-07 0s 0s 0s 1s 0s 0s 0s 0s
6.10352e-07 0s 0s 0s 1s 0s 0s 0s 0s
6.10677e-07 0s 0s 0s 1s 0s 0s 0s 1s
6.11003e-07 0s 0s 0s 1s 0s 0s 0s 1s
6.11328e-07 0s 0s 0s 1s 0s 0s 0s 1s
6.11654e-07 0s 0s 0s 1s 0s 0s 1s 0s
6.11979e-07 0s 0s 0s 1s 0s 0s 1s 0s
6.12305e-07 0s 0s 0s 1s 0s 0s 1s 1s
6.1263e-07 0s 0s 0s 1s 0s 0s 1s 1s
6.12956e-07 0s 0s 0s 1s 0s 0s 1s 1s
6.13281e-07 0s 0s 0s 1s 0s 1s 0s 0s
6.13607e-07 0s 0s 0s 1s 0s 1s 0s 0s
6.13932e-07 0s 0s 0s 1s 0s 1s 0s 1s
6.14258e-07 0s 0s 0s 1s 0s 1s 0s 1s
6.14583e-07 0s 0s 0s 1s 0s 1s 0s 1s
6.14909e-07 0s 0s 0s 1s 0s 1s 1s 0s
6.15234e-07 0s 0s 0s 1s 0s 1s 1s 0s
6.1556e-07 0s 0s 0s 1s 0s 1s 1s 1s
6.15885e-07 0s 0s 0s 1s 0s 1s 1s 1s
6.16211e-07 0s 0s 0s 1s 1s 0s 0s 0s
6.16536e-07 0s 0s 0s 1s 1s 0s 0s 0s
6.16862e-07 0s 0s 0s 1s 1s 0s 0s 1s
6.17188e-07 0s 0s 0s 1s 1s 0s 0s 1s
6.17513e-07 0s 0s 0s 1s 1s 0s 1s 0s
6.17839e-07 0s 0s 0s 1s 1s 0s 1s 0s
6.18164e-07 0s 0s 0s 1s 1s 0s 1s 1s
6.1849e-07 0s 0s 0s 1s 1s 0s 1s 1s
6.18815e-07 0s 0s 0s 1s 1s 0s 1s 1s
6.19141e-07 0s 0s 0s 1s 1s 1s 0s 0s
6.19466e-07 0s 0s 0s 1s 1s 1s 0s 0s
6.19792e-07 0s 0s 0s 1s 1s 1s 0s 1s
6.20117e-07 0s 0s 0s 1s 1s 1s 0s 1s
6.20443e-07 0s 0s 0s 1s 1s 1s 1s 0s
6.20768e-07 0s 0s 0s 1s 1s 1s 1s 0s
6.21094e-07 0s 0s 0s 1s 1s 1s 1s 1s
6.21419e-07 0s 0s 0s 1s 1s 1s 1s 1s
6.21745e-07 0s 0s 1s 0s 0s 0s 0s 0s
6.2207e-07 0s 0s 1s 0s 0s 0s 0s 1s
6.22396e-07 0s 0s 1s 0s 0s 0s 0s 1s
6.22721e-07 0s 0s 1s 0s 0s 0s 1s 0s
6.23047e-07 0s 0s 1s 0s 0s 0s 1s 0s
6.23372e-07 0s 0s 1s 0s 0s 0s 1s 1s
6.23698e-07 0s 0s 1s 0s 0s 0s 1s 1s
6.24023e-07 0s 0s 1s 0s 0s 1s 0s 0s
6.24349e-07 0s 0s 1s 0s 0s 1s 0s 0s
6.24674e-07 0s 0s 1s 0s 0s 1s 0s 1s
6.25e-07 0s 0s 1s 0s 0s 1s 0s 1s
6.25326e-07 0s 0s 1s 0s 0s 1s 1s 0s
6.25651e-07 0s 0s 1s 0s 0s 1s 1s 0s
6.25977e-07 0s 0s 1s 0s 0s 1s 1s 1s
6.26302e-07 0s 0s 1s 0s 1s 0s 0s 0s
6.26628e-07 0s 0s 1s 0s 1s 0s 0s 0s
6.26953e-07 0s 0s 1s 0s 1s 0s 0s 1s
6.27279e-07 0s 0s 1s 0s 1s 0s 0s 1s
6.27604e-07 0s 0s 1s 0s 1s 0s 1s 0s
6.2793e-07 0s 0s 1s 0s 1s 0s 1s 0s
6.28255e-07 0s 0s 1s 0s 1s 0s 1s 1s
6.28581e-07 0s 0s 1s 0s 1s 1s 0s 0s
6.28906e-07 0s 0s 1s 0s 1s 1s 0s 0s
6.29232e-07 0s 0s 1s 0s 1s 1s 0s 1s
6.29557e-07 0s 0s 1s 0s 1s 1s 0s 1s
6.29883e-07 0s 0s 1s 0s 1s 1s 1s 0s
6.30208e-07 0s 0s 1s 0s 1s 1s 1s 1s
6.30534e-07 0s 0s 1s 0s 1s 1s 1s 1s
6.30859e-07 0s 0s 1s 1s 0s 0s 0s 0s
6.31185e-07 0s 0s 1s 1s 0s 0s 0s 0s
6.3151e-07 0s 0s 1s 1s 0s 0s 0s 1s
6.31836e-07 0s 0s 1s 1s 0s 0s 1s 0s
6.32161e-07 0s 0s 1s 1s 0s 0s 1s 0s
6.32487e-07 0s 0s 1s 1s 0s 0s 1s 1s
6.32813e-07 0s 0s 1s 1s 0s 1s 0s 0s
6.33138e-07 0s 0s 1s 1s 0s 1s 0s 0s
6.33464e-07 0s 0s 1s 1s 0s 1s 0s 1s
6.33789e-07 0s 0s 1s 1s 0s 1s 0s 1s
6.34115e-07 0s 0s 1s 1s 0s 1s 1s 0s
6.3444e-07 0s 0s 1s 1s 0s 1s 1s 1s
6.34766e-07 0s 0s 1s 1s 0s 1s 1s 1s
6.35091e-07 0s 0s 1s 1s 1s 0s 0s 0s
6.35417e-07 0s 0s 1s 1s 1s 0s 0s 1s
6.35742e-07 0s 0s 1s 1s 1s 0s 0s 1s
6.36068e-07 0s 0s 1s 1s 1s 0s 1s 0s
6.36393e-07 0s 0s 1s 1s 1s 0s 1s 1s
6.36719e-07 0s 0s 1s 1s 1s 0s 1s 1s
6.37044e-07 0s 0s 1s 1s 1s 1s 0s 0s
6.3737e-07 0s 0s 1s 1s 1s 1s 0s 1s
6.37695e-07 0s 0s 1s 1s 1s 1s 0s 1s
6.38021e-07 0s 0s 1s 1s 1s 1s 1s 0s
6.38346e-07 0s 0s 1s 1s 1s 1s 1s 1s
6.38672e-07 0s 0s 1s 1s 1s 1s 1s 1s
6.38997e-07 0s 1s 0s 0s 0s 0s 0s 0s
6.39323e-07 0s 1s 0s 0s 0s 0s 0s 1s
6.39648e-07 0s 1s 0s 0s 0s 0s 0s 1s
6.39974e-07 0s 1s 0s 0s 0s 0s 1s 0s
6.40299e-07 0s 1s 0s 0s 0s 0s 1s 1s
6.40625e-07 0s 1s 0s 0s 0s 0s 1s 1s
6.40951e-07 0s 1s 0s 0s 0s 1s 0s 0s
6.41276e-07 0s 1s 0s 0s 0s 1s 0s 1s
6.41602e-07 0s 1s 0s 0s 0s 1s 0s 1s
6.41927e-07 0s 1s 0s 0s 0s 1s 1s 0s
6.42253e-07 0s 1s 0s 0s 0s 1s 1s 1s
6.42578e-07 0s 1s 0s 0s 1s 0s 0s 0s
6.42904e-07 0s 1s 0s 0s 1s 0s 0s 0s
6.43229e-07 0s 1s 0s 0s 1s 0s 0s 1s
6.43555e-07 0s 1s 0s 0s 1s 0s 1s 0s
6.4388e-07 0s 1s 0s 0s 1s 0s 1s 0s
6.44206e-07 0s 1s 0s 0s 1s 0s 1s 1s
6.44531e-07 0s 1s 0s 0s 1s 1s 0s 0s
6.44857e-07 0s 1s 0s 0s 1s 1s 0s 1s
6.45182e-07 0s 1s 0s 0s 1s 1s 0s 1s
6.45508e-07 0s 1s 0s 0s 1s 1s 1s 0s
6.45833e-07 0s 1s 0s 0s 1s 1s 1s 1s
6.46159e-07 0s 1s 0s 0s 1s 1s 1s 1s
6.46484e-07 0s 1s 0s 1s 0s 0s 0s 0s
6.4681e-07 0s 1s 0s 1s 0s 0s 0s 1s
6.47135e-07 0s 1s 0s 1s 0s 0s 1s 0s
6.47461e-07 0s 1s 0s 1s 0s 0s 1s 0s
6.47786e-07 0s 1s 0s 1s 0s 0s 1s 1s
6.48112e-07 0s 1s 0s 1s 0s 1s 0s 0s
6.48438e-07 0s 1s 0s 1s 0s 1s 0s 1s
6.48763e-07 0s 1s 0s 1s 0s 1s 0s 1s
6.49089e-07 0s 1s 0s 1s 0s 1s 1s 0s
6.49414e-07 0s 1s 0s 1s 0s 1s 1s 1s
6.4974e-07 0s 1s 0s 1s 1s 0s 0s 0s
6.50065e-07 0s 1s 0s 1s 1s 0s 0s 0s
6.50391e-07 0s 1s 0s 1s 1s 0s 0s 1s
6.50716e-07 0s 1s 0s 1s 1s 0s 1s 0s
6.51042e-07 0s 1s 0s 1s 1s 0s 1s 0s
6.51367e-07 0s 1s 0s 1s 1s 0s 1s 1s
6.51693e-07 0s 1s 0s 1s 1s 1s 0s 0s
6.52018e-07 0s 1s 0s 1s 1s 1s 0s 1s
6.52344e-07 0s 1s 0s 1s 1s 1s 0s 1s
6.52669e-07 0s 1s 0s 1s 1s 1s 1s 0s
6.52995e-07 0s 1s 0s 1s 1s 1s 1s 1s
6.5332e-07 0s 1s 1s 0s 0s 0s 0s 0s
6.53646e-07 0s 1s 1s 0s 0s 0s 0s 1s
6.53971e-07 0s 1s 1s 0s 0s 0s 0s 1s
6.54297e-07 0s 1s 1s 0s 0s 0s 1s 0s
6.54622e-07 0s 1s 1s 0s 0s 0s 1s 1s
6.54948e-07 0s 1s 1s 0s 0s 1s 0s 0s
6.55273e-07 0s 1s 1s 0s 0s 1s 0s 0s
6.55599e-07 0s 1s 1s 0s 0s 1s 0s 1s
6.55924e-07 0s 1s 1s 0s 0s 1s 1s 0s
6.5625e-07 0s 1s 1s 0s 0s 1s 1s 1s
6.56576e-07 0s 1s 1s 0s 0s 1s 1s 1s
6.56901e-07 0s 1s 1s 0s 1s 0s 0s 0s
6.57227e-07 0s 1s 1s 0s 1s 0s 0s 1s
6.57552e-07 0s 1s 1s 0s 1s 0s 1s 0s
6.57878e-07 0s 1s 1s 0s 1s 0s 1s 0s
6.58203e-07 0s 1s 1s 0s 1s 0s 1s 1s
6.58529e-07 0s 1s 1s 0s 1s 1s 0s 0s
6.58854e-07 0s 1s 1s 0s 1s 1s 0s 1s
6.5918e-07 0s 1s 1s 0s 1s 1s 1s 0s
6.59505e-07 0s 1s 1s 0s 1s 1s 1s 0s
6.59831e-07 0s 1s 1s 0s 1s 1s 1s 1s
6.60156e-07 0s 1s 1s 1s 0s 0s 0s 0s
6.60482e-07 0s 1s 1s 1s 0s 0s 0s 1s
6.60807e-07 0s 1s 1s 1s 0s 0s 0s 1s
6.61133e-07 0s 1s 1s 1s 0s 0s 1s 0s
6.61458e-07 0s 1s 1s 1s 0s 0s 1s 1s
6.61784e-07 0s 1s 1s 1s 0s 1s 0s 0s
6.62109e-07 0s 1s 1s 1s 0s 1s 0s 1s
6.62435e-07 0s 1s 1s 1s 0s 1s 0s 1s
6.6276e-07 0s 1s 1s 1s 0s 1s 1s 0s
6.63086e-07 0s 1s 1s 1s 0s 1s 1s 1s
6.63411e-07 0s 1s 1s 1s 1s 0s 0s 0s
6.63737e-07 0s 1s 1s 1s 1s 0s 0s 0s
6.64063e-07 0s 1s 1s 1s 1s 0s 0s 1s
6.64388e-07 0s 1s 1s 1s 1s 0s 1s 0s
6.64714e-07 0s 1s 1s 1s 1s 0s 1s 1s
6.65039e-07 0s 1s 1s 1s 1s 1s 0s 0s
6.65365e-07 0s 1s 1s 1s 1s 1s 0s 0s
6.6569e-07 0s 1s 1s 1s 1s 1s 0s 1s
6.66016e-07 0s 1s 1s 1s 1s 1s 1s 0s
6.66341e-07 0s 1s 1s 1s 1s 1s 1s 1s
6.66667e-07 1s 0s 0s 0s 0s 0s 0s 0s
6.66992e-07 1s 0s 0s 0s 0s 0s 0s 0s
6.67318e-07 1s 0s 0s 0s 0s 0s 0s 1s
6.67643e-07 1s 0s 0s 0s 0s 0s 1s 0s
6.67969e-07 1s 0s 0s 0s 0s 0s 1s 1s
6.68294e-07 1s 0s 0s 0s 0s 0s 1s 1s
6.6862e-07 1s 0s 0s 0s 0s 1s 0s 0s
6.68945e-07 1s 0s 0s 0s 0s 1s 0s 1s
6.69271e-07 1s 0s 0s 0s 0s 1s 1s 0s
6.69596e-07 1s 0s 0s 0s 0s 1s 1s 1s
6.69922e-07 1s 0s 0s 0s 0s 1s 1s 1s
6.70247e-07 1s 0s 0s 0s 1s 0s 0s 0s
6.70573e-07 1s 0s 0s 0s 1s 0s 0s 1s
6.70898e-07 1s 0s 0s 0s 1s 0s 1s 0s
6.71224e-07 1s 0s 0s 0s 1s 0s 1s 0s
6.71549e-07 1s 0s 0s 0s 1s 0s 1s 1s
6.71875e-07 1s 0s 0s 0s 1s 1s 0s 0s
6.72201e-07 1s 0s 0s 0s 1s 1s 0s 1s
6.72526e-07 1s 0s 0s 0s 1s 1s 1s 0s
6.72852e-07 1s 0s 0s 0s 1s 1s 1s 0s
6.73177e-07 1s 0s 0s 0s 1s 1s 1s 1s
6.73503e-07 1s 0s 0s 1s 0s 0s 0s 0s
6.73828e-07 1s 0s 0s 1s 0s 0s 0s 1s
6.74154e-07 1s 0s 0s 1s 0s 0s 0s 1s
6.74479e-07 1s 0s 0s 1s 0s 0s 1s 0s
6.74805e-07 1s 0s 0s 1s 0s 0s 1s 1s
6.7513e-07 1s 0s 0s 1s 0s 1s 0s 0s
6.75456e-07 1s 0s 0s 1s 0s 1s 0s 1s
6.75781e-07 1s 0s 0s 1s 0s 1s 0s 1s
6.76107e-07 1s 0s 0s 1s 0s 1s 1s 0s
6.76432e-07 1s 0s 0s 1s 0s 1s 1s 1s
6.76758e-07 1s 0s 0s 1s 1s 0s 0s 0s
6.77083e-07 1s 0s 0s 1s 1s 0s 0s 0s
6.77409e-07 1s 0s 0s 1s 1s 0s 0s 1s
6.77734e-07 1s 0s 0s 1s 1s 0s 1s 0s
6.7806e-07 1s 0s 0s 1s 1s 0s 1s 1s
6.78385e-07 1s 0s 0s 1s 1s 0s 1s 1s
6.78711e-07 1s 0s 0s 1s 1s 1s 0s 0s
6.79036e-07 1s 0s 0s 1s 1s 1s 0s 1s
6.79362e-07 1s 0s 0s 1s 1s 1s 1s 0s
6.79688e-07 1s 0s 0s 1s 1s 1s 1s 0s
6.80013e-07 1s 0s 0s 1s 1s 1s 1s 1s
6.80339e-07 1s 0s 1s 0s 0s 0s 0s 0s
6.80664e-07 1s 0s 1s 0s 0s 0s 0s 1s
6.8099e-07 1s 0s 1s 0s 0s 0s 1s 0s
6.81315e-07 1s 0s 1s 0s 0s 0s 1s 0s
6.81641e-07 1s 0s 1s 0s 0s 0s 1s 1s
6.81966e-07 1s 0s 1s 0s 0s 1s 0s 0s
6.82292e-07 1s 0s 1s 0s 0s 1s 0s 1s
6.82617e-07 1s 0s 1s 0s 0s 1s 0s 1s
6.82943e-07 1s 0s 1s 0s 0s 1s 1s 0s
6.83268e-07 1s 0s 1s 0s 0s 1s 1s 1s
6.83594e-07 1s 0s 1s 0s 0s 1s 1s 1s
6.83919e-07 1s 0s 1s 0s 1s 0s 0s 0s
6.84245e-07 1s 0s 1s 0s 1s 0s 0s 1s
6.8457e-07 1s 0s 1s 0s 1s 0s 1s 0s
6.84896e-07 1s 0s 1s 0s 1s 0s 1s 0s
6.85221e-07 1s 0s 1s 0s 1s 0s 1s 1s
6.85547e-07 1s 0s 1s 0s 1s 1s 0s 0s
6.85872e-07 1s 0s 1s 0s 1s 1s 0s 1s
6.86198e-07 1s 0s 1s 0s 1s 1s 0s 1s
6.86523e-07 1s 0s 1s 0s 1s 1s 1s 0s
6.86849e-07 1s 0s 1s 0s 1s 1s 1s 1s
6.87174e-07 1s 0s 1s 1s 0s 0s 0s 0s
6.875e-07 1s 0s 1s 1s 0s 0s 0s 0s
6.87826e-07 1s 0s 1s 1s 0s 0s 0s 1s
6.88151e-07 1s 0s 1s 1s 0s 0s 1s 0s
6.88477e-07 1s 0s 1s 1s 0s 0s 1s 0s
6.88802e-07 1s 0s 1s 1s 0s 0s 1s 1s
6.89128e-07 1s 0s 1s 1s 0s 1s 0s 0s
6.89453e-07 1s 0s 1s 1s 0s 1s 0s 1s
6.89779e-07 1s 0s 1s 1s 0s 1s 0s 1s
6.90104e-07 1s 0s 1s 1s 0s 1s 1s 0s
6.9043e-07 1s 0s 1s 1s 0s 1s 1s 1s
6.90755e-07 1s 0s 1s 1s 0s 1s 1s 1s
6.91081e-07 1s 0s 1s 1s 1s 0s 0s 0s
6.91406e-07 1s 0s 1s 1s 1s 0s 0s 1s
6.91732e-07 1s 0s 1s 1s 1s 0s 1s 0s
6.92057e-07 1s 0s 1s 1s 1s 0s 1s 0s
6.92383e-07 1s 0s 1s 1s 1s 0s 1s 1s
6.92708e-07 1s 0s 1s 1s 1s 1s 0s 0s
6.93034e-07 1s 0s 1s 1s 1s 1s 0s 0s
6.93359e-07 1s 0s 1s 1s 1s 1s 0s 1s
6.93685e-07 1s 0s 1s 1s 1s 1s 1s 0s
6.9401e-07 1s 0s 1s 1s 1s 1s 1s 0s
6.94336e-07 1s 0s 1s 1s 1s 1s 1s 1s
6.94661e-07 1s 1s 0s 0s 0s 0s 0s 0s
6.94987e-07 1s 1s 0s 0s 0s 0s 0s 0s
6.95313e-07 1s 1s 0s 0s 0s 0s 0s 1s
6.95638e-07 1s 1s 0s 0s 0s 0s 1s 0s
6.95964e-07 1s 1s 0s 0s 0s 0s 1s 0s
6.96289e-07 1s 1s 0s 0s 0s 0s 1s 1s
6.96615e-07 1s 1s 0s 0s 0s 1s 0s 0s
6.9694e-07 1s 1s 0s 0s 0s 1s 0s 0s
6.97266e-07 1s 1s 0s 0s 0s 1s 0s 1s
6.97591e-07 1s 1s 0s 0s 0s 1s 1s 0s
6.97917e-07 1s 1s 0s 0s 0s 1s 1s 0s
6.98242e-07 1s 1s 0s 0s 0s 1s 1s 1s
6.98568e-07 1s 1s 0s 0s 1s 0s 0s 0s
6.98893e-07 1s 1s 0s 0s 1s 0s 0s 0s
6.99219e-07 1s 1s 0s 0s 1s 0s 0s 1s
6.99544e-07 1s 1s 0s 0s 1s 0s 1s 0s
6.9987e-07 1s 1s 0s 0s 1s 0s 1s 0s
7.00195e-07 1s 1s 0s 0s 1s 0s 1s 1s
7.00521e-07 1s 1s 0s 0s 1s 0s 1s 1s
7.00846e-07 1s 1s 0s 0s 1s 1s 0s 0s
7.01172e-07 1s 1s 0s 0s 1s 1s 0s 1s
7.01497e-07 1s 1s 0s 0s 1s 1s 0s 1s
7.01823e-07 1s 1s 0s 0s 1s 1s 1s 0s
7.02148e-07 1s 1s 0s 0s 1s 1s 1s 1s
7.02474e-07 1s 1s 0s 0s 1s 1s 1s 1s
7.02799e-07 1s 1s 0s 1s 0s 0s 0s 0s
7.03125e-07 1s 1s 0s 1s 0s 0s 0s 0s
7.03451e-07 1s 1s 0s 1s 0s 0s 0s 1s
7.03776e-07 1s 1s 0s 1s 0s 0s 1s 0s
7.04102e-07 1s 1s 0s 1s 0s 0s 1s 0s
7.04427e-07 1s 1s 0s 1s 0s 0s 1s 1s
7.04753e-07 1s 1s 0s 1s 0s 0s 1s 1s
7.05078e-07 1s 1s 0s 1s 0s 1s 0s 0s
7.05404e-07 1s 1s 0s 1s 0s 1s 0s 1s
7.05729e-07 1s 1s 0s 1s 0s 1s 0s 1s
7.06055e-07 1s 1s 0s 1s 0s 1s 1s 0s
7.0638e-07 1s 1s 0s 1s 0s 1s 1s 0s
7.06706e-07 1s 1s 0s 1s 0s 1s 1s 1s
7.07031e-07 1s 1s 0s 1s 0s 1s 1s 1s
7.07357e-07 1s 1s 0s 1s 1s 0s 0s 0s
7.07682e-07 1s 1s 0s 1s 1s 0s 0s 1s
7.08008e-07 1s 1s 0s 1s 1s 0s 0s 1s
7.08333e-07 1s 1s 0s 1s 1s 0s 1s 0s
7.08659e-07 1s 1s 0s 1s 1s 0s 1s 0s
7.08984e-07 1s 1s 0s 1s 1s 0s 1s 1s
