* Octave data file for xspice model d_source created by CACE
* Format is time value followed by digital state.
6.3623e-07 1s 1s 1s 1s 1s 1s 1s 0s
6.36719e-07 1s 1s 1s 1s 1s 1s 1s 0s
6.37207e-07 1s 1s 1s 1s 1s 1s 1s 0s
6.37695e-07 1s 1s 1s 1s 1s 1s 0s 1s
6.38184e-07 1s 1s 1s 1s 1s 1s 0s 1s
6.38672e-07 1s 1s 1s 1s 1s 1s 0s 1s
6.3916e-07 1s 1s 1s 1s 1s 1s 0s 1s
6.39648e-07 1s 1s 1s 1s 1s 1s 0s 1s
6.40137e-07 1s 1s 1s 1s 1s 1s 0s 1s
6.40625e-07 1s 1s 1s 1s 1s 1s 0s 1s
6.41113e-07 1s 1s 1s 1s 1s 1s 0s 0s
6.41602e-07 1s 1s 1s 1s 1s 1s 0s 0s
6.4209e-07 1s 1s 1s 1s 1s 1s 0s 0s
6.42578e-07 1s 1s 1s 1s 1s 1s 0s 0s
6.43066e-07 1s 1s 1s 1s 1s 1s 0s 0s
6.43555e-07 1s 1s 1s 1s 1s 1s 0s 0s
6.44043e-07 1s 1s 1s 1s 1s 0s 1s 1s
6.44531e-07 1s 1s 1s 1s 1s 0s 1s 1s
6.4502e-07 1s 1s 1s 1s 1s 0s 1s 1s
6.45508e-07 1s 1s 1s 1s 1s 0s 1s 1s
6.45996e-07 1s 1s 1s 1s 1s 0s 1s 1s
6.46484e-07 1s 1s 1s 1s 1s 0s 1s 0s
6.46973e-07 1s 1s 1s 1s 1s 0s 1s 0s
6.47461e-07 1s 1s 1s 1s 1s 0s 1s 0s
6.47949e-07 1s 1s 1s 1s 1s 0s 1s 0s
6.48437e-07 1s 1s 1s 1s 1s 0s 1s 0s
6.48926e-07 1s 1s 1s 1s 1s 0s 0s 1s
6.49414e-07 1s 1s 1s 1s 1s 0s 0s 1s
6.49902e-07 1s 1s 1s 1s 1s 0s 0s 1s
6.50391e-07 1s 1s 1s 1s 1s 0s 0s 1s
6.50879e-07 1s 1s 1s 1s 1s 0s 0s 0s
6.51367e-07 1s 1s 1s 1s 1s 0s 0s 0s
6.51855e-07 1s 1s 1s 1s 1s 0s 0s 0s
6.52344e-07 1s 1s 1s 1s 1s 0s 0s 0s
6.52832e-07 1s 1s 1s 1s 0s 1s 1s 1s
6.5332e-07 1s 1s 1s 1s 0s 1s 1s 1s
6.53809e-07 1s 1s 1s 1s 0s 1s 1s 1s
6.54297e-07 1s 1s 1s 1s 0s 1s 1s 0s
6.54785e-07 1s 1s 1s 1s 0s 1s 1s 0s
6.55273e-07 1s 1s 1s 1s 0s 1s 1s 0s
6.55762e-07 1s 1s 1s 1s 0s 1s 1s 0s
6.5625e-07 1s 1s 1s 1s 0s 1s 0s 1s
6.56738e-07 1s 1s 1s 1s 0s 1s 0s 1s
6.57227e-07 1s 1s 1s 1s 0s 1s 0s 1s
6.57715e-07 1s 1s 1s 1s 0s 1s 0s 0s
6.58203e-07 1s 1s 1s 1s 0s 1s 0s 0s
6.58691e-07 1s 1s 1s 1s 0s 1s 0s 0s
6.5918e-07 1s 1s 1s 1s 0s 0s 1s 1s
6.59668e-07 1s 1s 1s 1s 0s 0s 1s 1s
6.60156e-07 1s 1s 1s 1s 0s 0s 1s 1s
6.60645e-07 1s 1s 1s 1s 0s 0s 1s 0s
6.61133e-07 1s 1s 1s 1s 0s 0s 1s 0s
6.61621e-07 1s 1s 1s 1s 0s 0s 1s 0s
6.62109e-07 1s 1s 1s 1s 0s 0s 0s 1s
6.62598e-07 1s 1s 1s 1s 0s 0s 0s 1s
6.63086e-07 1s 1s 1s 1s 0s 0s 0s 1s
6.63574e-07 1s 1s 1s 1s 0s 0s 0s 0s
6.64062e-07 1s 1s 1s 1s 0s 0s 0s 0s
6.64551e-07 1s 1s 1s 1s 0s 0s 0s 0s
6.65039e-07 1s 1s 1s 0s 1s 1s 1s 1s
6.65527e-07 1s 1s 1s 0s 1s 1s 1s 1s
6.66016e-07 1s 1s 1s 0s 1s 1s 1s 0s
6.66504e-07 1s 1s 1s 0s 1s 1s 1s 0s
6.66992e-07 1s 1s 1s 0s 1s 1s 1s 0s
6.6748e-07 1s 1s 1s 0s 1s 1s 0s 1s
6.67969e-07 1s 1s 1s 0s 1s 1s 0s 1s
6.68457e-07 1s 1s 1s 0s 1s 1s 0s 0s
6.68945e-07 1s 1s 1s 0s 1s 1s 0s 0s
6.69434e-07 1s 1s 1s 0s 1s 1s 0s 0s
6.69922e-07 1s 1s 1s 0s 1s 0s 1s 1s
6.7041e-07 1s 1s 1s 0s 1s 0s 1s 1s
6.70898e-07 1s 1s 1s 0s 1s 0s 1s 0s
6.71387e-07 1s 1s 1s 0s 1s 0s 1s 0s
6.71875e-07 1s 1s 1s 0s 1s 0s 1s 0s
6.72363e-07 1s 1s 1s 0s 1s 0s 0s 1s
6.72852e-07 1s 1s 1s 0s 1s 0s 0s 1s
6.7334e-07 1s 1s 1s 0s 1s 0s 0s 0s
6.73828e-07 1s 1s 1s 0s 1s 0s 0s 0s
6.74316e-07 1s 1s 1s 0s 0s 1s 1s 1s
6.74805e-07 1s 1s 1s 0s 0s 1s 1s 1s
6.75293e-07 1s 1s 1s 0s 0s 1s 1s 0s
6.75781e-07 1s 1s 1s 0s 0s 1s 1s 0s
6.7627e-07 1s 1s 1s 0s 0s 1s 0s 1s
6.76758e-07 1s 1s 1s 0s 0s 1s 0s 1s
6.77246e-07 1s 1s 1s 0s 0s 1s 0s 0s
6.77734e-07 1s 1s 1s 0s 0s 1s 0s 0s
6.78223e-07 1s 1s 1s 0s 0s 1s 0s 0s
6.78711e-07 1s 1s 1s 0s 0s 0s 1s 1s
6.79199e-07 1s 1s 1s 0s 0s 0s 1s 1s
6.79688e-07 1s 1s 1s 0s 0s 0s 1s 0s
6.80176e-07 1s 1s 1s 0s 0s 0s 1s 0s
6.80664e-07 1s 1s 1s 0s 0s 0s 0s 1s
6.81152e-07 1s 1s 1s 0s 0s 0s 0s 1s
6.81641e-07 1s 1s 1s 0s 0s 0s 0s 0s
6.82129e-07 1s 1s 1s 0s 0s 0s 0s 0s
6.82617e-07 1s 1s 0s 1s 1s 1s 1s 1s
6.83105e-07 1s 1s 0s 1s 1s 1s 1s 0s
6.83594e-07 1s 1s 0s 1s 1s 1s 1s 0s
6.84082e-07 1s 1s 0s 1s 1s 1s 0s 1s
6.8457e-07 1s 1s 0s 1s 1s 1s 0s 1s
6.85059e-07 1s 1s 0s 1s 1s 1s 0s 0s
6.85547e-07 1s 1s 0s 1s 1s 1s 0s 0s
6.86035e-07 1s 1s 0s 1s 1s 0s 1s 1s
6.86523e-07 1s 1s 0s 1s 1s 0s 1s 1s
6.87012e-07 1s 1s 0s 1s 1s 0s 1s 0s
6.875e-07 1s 1s 0s 1s 1s 0s 1s 0s
6.87988e-07 1s 1s 0s 1s 1s 0s 0s 1s
6.88477e-07 1s 1s 0s 1s 1s 0s 0s 1s
6.88965e-07 1s 1s 0s 1s 1s 0s 0s 0s
6.89453e-07 1s 1s 0s 1s 0s 1s 1s 1s
6.89941e-07 1s 1s 0s 1s 0s 1s 1s 1s
6.9043e-07 1s 1s 0s 1s 0s 1s 1s 0s
6.90918e-07 1s 1s 0s 1s 0s 1s 1s 0s
6.91406e-07 1s 1s 0s 1s 0s 1s 0s 1s
6.91895e-07 1s 1s 0s 1s 0s 1s 0s 1s
6.92383e-07 1s 1s 0s 1s 0s 1s 0s 0s
6.92871e-07 1s 1s 0s 1s 0s 0s 1s 1s
6.93359e-07 1s 1s 0s 1s 0s 0s 1s 1s
6.93848e-07 1s 1s 0s 1s 0s 0s 1s 0s
6.94336e-07 1s 1s 0s 1s 0s 0s 1s 0s
6.94824e-07 1s 1s 0s 1s 0s 0s 0s 1s
6.95312e-07 1s 1s 0s 1s 0s 0s 0s 0s
6.95801e-07 1s 1s 0s 1s 0s 0s 0s 0s
6.96289e-07 1s 1s 0s 0s 1s 1s 1s 1s
6.96777e-07 1s 1s 0s 0s 1s 1s 1s 1s
6.97266e-07 1s 1s 0s 0s 1s 1s 1s 0s
6.97754e-07 1s 1s 0s 0s 1s 1s 0s 1s
6.98242e-07 1s 1s 0s 0s 1s 1s 0s 1s
6.9873e-07 1s 1s 0s 0s 1s 1s 0s 0s
6.99219e-07 1s 1s 0s 0s 1s 0s 1s 1s
6.99707e-07 1s 1s 0s 0s 1s 0s 1s 1s
7.00195e-07 1s 1s 0s 0s 1s 0s 1s 0s
7.00684e-07 1s 1s 0s 0s 1s 0s 1s 0s
7.01172e-07 1s 1s 0s 0s 1s 0s 0s 1s
7.0166e-07 1s 1s 0s 0s 1s 0s 0s 0s
7.02148e-07 1s 1s 0s 0s 1s 0s 0s 0s
7.02637e-07 1s 1s 0s 0s 0s 1s 1s 1s
7.03125e-07 1s 1s 0s 0s 0s 1s 1s 0s
7.03613e-07 1s 1s 0s 0s 0s 1s 1s 0s
7.04102e-07 1s 1s 0s 0s 0s 1s 0s 1s
7.0459e-07 1s 1s 0s 0s 0s 1s 0s 0s
7.05078e-07 1s 1s 0s 0s 0s 1s 0s 0s
7.05566e-07 1s 1s 0s 0s 0s 0s 1s 1s
7.06055e-07 1s 1s 0s 0s 0s 0s 1s 0s
7.06543e-07 1s 1s 0s 0s 0s 0s 1s 0s
7.07031e-07 1s 1s 0s 0s 0s 0s 0s 1s
7.0752e-07 1s 1s 0s 0s 0s 0s 0s 0s
7.08008e-07 1s 1s 0s 0s 0s 0s 0s 0s
7.08496e-07 1s 0s 1s 1s 1s 1s 1s 1s
7.08984e-07 1s 0s 1s 1s 1s 1s 1s 0s
7.09473e-07 1s 0s 1s 1s 1s 1s 1s 0s
7.09961e-07 1s 0s 1s 1s 1s 1s 0s 1s
7.10449e-07 1s 0s 1s 1s 1s 1s 0s 0s
7.10937e-07 1s 0s 1s 1s 1s 1s 0s 0s
7.11426e-07 1s 0s 1s 1s 1s 0s 1s 1s
7.11914e-07 1s 0s 1s 1s 1s 0s 1s 0s
7.12402e-07 1s 0s 1s 1s 1s 0s 1s 0s
7.12891e-07 1s 0s 1s 1s 1s 0s 0s 1s
7.13379e-07 1s 0s 1s 1s 1s 0s 0s 0s
7.13867e-07 1s 0s 1s 1s 0s 1s 1s 1s
7.14355e-07 1s 0s 1s 1s 0s 1s 1s 1s
7.14844e-07 1s 0s 1s 1s 0s 1s 1s 0s
7.15332e-07 1s 0s 1s 1s 0s 1s 0s 1s
7.1582e-07 1s 0s 1s 1s 0s 1s 0s 1s
7.16309e-07 1s 0s 1s 1s 0s 1s 0s 0s
7.16797e-07 1s 0s 1s 1s 0s 0s 1s 1s
7.17285e-07 1s 0s 1s 1s 0s 0s 1s 0s
7.17773e-07 1s 0s 1s 1s 0s 0s 1s 0s
7.18262e-07 1s 0s 1s 1s 0s 0s 0s 1s
7.1875e-07 1s 0s 1s 1s 0s 0s 0s 0s
7.19238e-07 1s 0s 1s 1s 0s 0s 0s 0s
7.19727e-07 1s 0s 1s 0s 1s 1s 1s 1s
7.20215e-07 1s 0s 1s 0s 1s 1s 1s 0s
7.20703e-07 1s 0s 1s 0s 1s 1s 0s 1s
7.21191e-07 1s 0s 1s 0s 1s 1s 0s 1s
7.2168e-07 1s 0s 1s 0s 1s 1s 0s 0s
7.22168e-07 1s 0s 1s 0s 1s 0s 1s 1s
7.22656e-07 1s 0s 1s 0s 1s 0s 1s 0s
7.23145e-07 1s 0s 1s 0s 1s 0s 1s 0s
7.23633e-07 1s 0s 1s 0s 1s 0s 0s 1s
7.24121e-07 1s 0s 1s 0s 1s 0s 0s 0s
7.24609e-07 1s 0s 1s 0s 0s 1s 1s 1s
7.25098e-07 1s 0s 1s 0s 0s 1s 1s 1s
7.25586e-07 1s 0s 1s 0s 0s 1s 1s 0s
7.26074e-07 1s 0s 1s 0s 0s 1s 0s 1s
7.26562e-07 1s 0s 1s 0s 0s 1s 0s 1s
7.27051e-07 1s 0s 1s 0s 0s 1s 0s 0s
7.27539e-07 1s 0s 1s 0s 0s 0s 1s 1s
7.28027e-07 1s 0s 1s 0s 0s 0s 1s 0s
7.28516e-07 1s 0s 1s 0s 0s 0s 1s 0s
7.29004e-07 1s 0s 1s 0s 0s 0s 0s 1s
7.29492e-07 1s 0s 1s 0s 0s 0s 0s 0s
7.2998e-07 1s 0s 0s 1s 1s 1s 1s 1s
7.30469e-07 1s 0s 0s 1s 1s 1s 1s 0s
7.30957e-07 1s 0s 0s 1s 1s 1s 1s 0s
7.31445e-07 1s 0s 0s 1s 1s 1s 0s 1s
7.31934e-07 1s 0s 0s 1s 1s 1s 0s 0s
7.32422e-07 1s 0s 0s 1s 1s 0s 1s 1s
7.3291e-07 1s 0s 0s 1s 1s 0s 1s 1s
7.33398e-07 1s 0s 0s 1s 1s 0s 1s 0s
7.33887e-07 1s 0s 0s 1s 1s 0s 0s 1s
7.34375e-07 1s 0s 0s 1s 1s 0s 0s 0s
7.34863e-07 1s 0s 0s 1s 1s 0s 0s 0s
7.35352e-07 1s 0s 0s 1s 0s 1s 1s 1s
7.3584e-07 1s 0s 0s 1s 0s 1s 1s 0s
7.36328e-07 1s 0s 0s 1s 0s 1s 0s 1s
7.36816e-07 1s 0s 0s 1s 0s 1s 0s 1s
7.37305e-07 1s 0s 0s 1s 0s 1s 0s 0s
7.37793e-07 1s 0s 0s 1s 0s 0s 1s 1s
7.38281e-07 1s 0s 0s 1s 0s 0s 1s 0s
7.3877e-07 1s 0s 0s 1s 0s 0s 0s 1s
7.39258e-07 1s 0s 0s 1s 0s 0s 0s 1s
7.39746e-07 1s 0s 0s 1s 0s 0s 0s 0s
7.40234e-07 1s 0s 0s 0s 1s 1s 1s 1s
7.40723e-07 1s 0s 0s 0s 1s 1s 1s 0s
7.41211e-07 1s 0s 0s 0s 1s 1s 1s 0s
7.41699e-07 1s 0s 0s 0s 1s 1s 0s 1s
7.42187e-07 1s 0s 0s 0s 1s 1s 0s 0s
7.42676e-07 1s 0s 0s 0s 1s 0s 1s 1s
7.43164e-07 1s 0s 0s 0s 1s 0s 1s 0s
7.43652e-07 1s 0s 0s 0s 1s 0s 1s 0s
7.44141e-07 1s 0s 0s 0s 1s 0s 0s 1s
7.44629e-07 1s 0s 0s 0s 1s 0s 0s 0s
7.45117e-07 1s 0s 0s 0s 0s 1s 1s 1s
7.45605e-07 1s 0s 0s 0s 0s 1s 1s 1s
7.46094e-07 1s 0s 0s 0s 0s 1s 1s 0s
7.46582e-07 1s 0s 0s 0s 0s 1s 0s 1s
7.4707e-07 1s 0s 0s 0s 0s 1s 0s 0s
7.47559e-07 1s 0s 0s 0s 0s 0s 1s 1s
7.48047e-07 1s 0s 0s 0s 0s 0s 1s 1s
7.48535e-07 1s 0s 0s 0s 0s 0s 1s 0s
7.49023e-07 1s 0s 0s 0s 0s 0s 0s 1s
7.49512e-07 1s 0s 0s 0s 0s 0s 0s 0s
7.5e-07 1s 0s 0s 0s 0s 0s 0s 0s
7.50488e-07 0s 1s 1s 1s 1s 1s 1s 1s
7.50977e-07 0s 1s 1s 1s 1s 1s 1s 0s
7.51465e-07 0s 1s 1s 1s 1s 1s 0s 1s
7.51953e-07 0s 1s 1s 1s 1s 1s 0s 0s
7.52441e-07 0s 1s 1s 1s 1s 1s 0s 0s
7.5293e-07 0s 1s 1s 1s 1s 0s 1s 1s
7.53418e-07 0s 1s 1s 1s 1s 0s 1s 0s
7.53906e-07 0s 1s 1s 1s 1s 0s 0s 1s
7.54395e-07 0s 1s 1s 1s 1s 0s 0s 0s
7.54883e-07 0s 1s 1s 1s 1s 0s 0s 0s
7.55371e-07 0s 1s 1s 1s 0s 1s 1s 1s
7.55859e-07 0s 1s 1s 1s 0s 1s 1s 0s
7.56348e-07 0s 1s 1s 1s 0s 1s 0s 1s
7.56836e-07 0s 1s 1s 1s 0s 1s 0s 1s
7.57324e-07 0s 1s 1s 1s 0s 1s 0s 0s
7.57812e-07 0s 1s 1s 1s 0s 0s 1s 1s
7.58301e-07 0s 1s 1s 1s 0s 0s 1s 0s
7.58789e-07 0s 1s 1s 1s 0s 0s 0s 1s
7.59277e-07 0s 1s 1s 1s 0s 0s 0s 1s
7.59766e-07 0s 1s 1s 1s 0s 0s 0s 0s
7.60254e-07 0s 1s 1s 0s 1s 1s 1s 1s
7.60742e-07 0s 1s 1s 0s 1s 1s 1s 0s
7.6123e-07 0s 1s 1s 0s 1s 1s 1s 0s
7.61719e-07 0s 1s 1s 0s 1s 1s 0s 1s
7.62207e-07 0s 1s 1s 0s 1s 1s 0s 0s
7.62695e-07 0s 1s 1s 0s 1s 0s 1s 1s
7.63184e-07 0s 1s 1s 0s 1s 0s 1s 0s
7.63672e-07 0s 1s 1s 0s 1s 0s 1s 0s
7.6416e-07 0s 1s 1s 0s 1s 0s 0s 1s
7.64648e-07 0s 1s 1s 0s 1s 0s 0s 0s
7.65137e-07 0s 1s 1s 0s 0s 1s 1s 1s
7.65625e-07 0s 1s 1s 0s 0s 1s 1s 1s
7.66113e-07 0s 1s 1s 0s 0s 1s 1s 0s
7.66602e-07 0s 1s 1s 0s 0s 1s 0s 1s
7.6709e-07 0s 1s 1s 0s 0s 1s 0s 0s
7.67578e-07 0s 1s 1s 0s 0s 1s 0s 0s
7.68066e-07 0s 1s 1s 0s 0s 0s 1s 1s
7.68555e-07 0s 1s 1s 0s 0s 0s 1s 0s
7.69043e-07 0s 1s 1s 0s 0s 0s 0s 1s
7.69531e-07 0s 1s 1s 0s 0s 0s 0s 1s
7.7002e-07 0s 1s 1s 0s 0s 0s 0s 0s
7.70508e-07 0s 1s 0s 1s 1s 1s 1s 1s
7.70996e-07 0s 1s 0s 1s 1s 1s 1s 0s
7.71484e-07 0s 1s 0s 1s 1s 1s 0s 1s
7.71973e-07 0s 1s 0s 1s 1s 1s 0s 1s
7.72461e-07 0s 1s 0s 1s 1s 1s 0s 0s
7.72949e-07 0s 1s 0s 1s 1s 0s 1s 1s
7.73437e-07 0s 1s 0s 1s 1s 0s 1s 0s
7.73926e-07 0s 1s 0s 1s 1s 0s 1s 0s
7.74414e-07 0s 1s 0s 1s 1s 0s 0s 1s
7.74902e-07 0s 1s 0s 1s 1s 0s 0s 0s
7.75391e-07 0s 1s 0s 1s 1s 0s 0s 0s
7.75879e-07 0s 1s 0s 1s 0s 1s 1s 1s
7.76367e-07 0s 1s 0s 1s 0s 1s 1s 0s
7.76855e-07 0s 1s 0s 1s 0s 1s 0s 1s
7.77344e-07 0s 1s 0s 1s 0s 1s 0s 1s
7.77832e-07 0s 1s 0s 1s 0s 1s 0s 0s
7.7832e-07 0s 1s 0s 1s 0s 0s 1s 1s
7.78809e-07 0s 1s 0s 1s 0s 0s 1s 0s
7.79297e-07 0s 1s 0s 1s 0s 0s 1s 0s
7.79785e-07 0s 1s 0s 1s 0s 0s 0s 1s
7.80273e-07 0s 1s 0s 1s 0s 0s 0s 0s
7.80762e-07 0s 1s 0s 0s 1s 1s 1s 1s
7.8125e-07 0s 1s 0s 0s 1s 1s 1s 1s
7.81738e-07 0s 1s 0s 0s 1s 1s 1s 0s
7.82227e-07 0s 1s 0s 0s 1s 1s 0s 1s
7.82715e-07 0s 1s 0s 0s 1s 1s 0s 1s
7.83203e-07 0s 1s 0s 0s 1s 1s 0s 0s
7.83691e-07 0s 1s 0s 0s 1s 0s 1s 1s
7.8418e-07 0s 1s 0s 0s 1s 0s 1s 0s
7.84668e-07 0s 1s 0s 0s 1s 0s 1s 0s
7.85156e-07 0s 1s 0s 0s 1s 0s 0s 1s
7.85645e-07 0s 1s 0s 0s 1s 0s 0s 0s
7.86133e-07 0s 1s 0s 0s 1s 0s 0s 0s
7.86621e-07 0s 1s 0s 0s 0s 1s 1s 1s
7.87109e-07 0s 1s 0s 0s 0s 1s 1s 0s
7.87598e-07 0s 1s 0s 0s 0s 1s 0s 1s
7.88086e-07 0s 1s 0s 0s 0s 1s 0s 1s
7.88574e-07 0s 1s 0s 0s 0s 1s 0s 0s
7.89063e-07 0s 1s 0s 0s 0s 0s 1s 1s
7.89551e-07 0s 1s 0s 0s 0s 0s 1s 1s
7.90039e-07 0s 1s 0s 0s 0s 0s 1s 0s
7.90527e-07 0s 1s 0s 0s 0s 0s 0s 1s
7.91016e-07 0s 1s 0s 0s 0s 0s 0s 1s
7.91504e-07 0s 1s 0s 0s 0s 0s 0s 0s
7.91992e-07 0s 0s 1s 1s 1s 1s 1s 1s
7.9248e-07 0s 0s 1s 1s 1s 1s 1s 1s
7.92969e-07 0s 0s 1s 1s 1s 1s 1s 0s
7.93457e-07 0s 0s 1s 1s 1s 1s 0s 1s
7.93945e-07 0s 0s 1s 1s 1s 1s 0s 1s
7.94434e-07 0s 0s 1s 1s 1s 1s 0s 0s
7.94922e-07 0s 0s 1s 1s 1s 0s 1s 1s
7.9541e-07 0s 0s 1s 1s 1s 0s 1s 1s
7.95898e-07 0s 0s 1s 1s 1s 0s 1s 0s
7.96387e-07 0s 0s 1s 1s 1s 0s 0s 1s
7.96875e-07 0s 0s 1s 1s 1s 0s 0s 1s
7.97363e-07 0s 0s 1s 1s 1s 0s 0s 0s
7.97852e-07 0s 0s 1s 1s 0s 1s 1s 1s
7.9834e-07 0s 0s 1s 1s 0s 1s 1s 1s
7.98828e-07 0s 0s 1s 1s 0s 1s 1s 0s
7.99316e-07 0s 0s 1s 1s 0s 1s 0s 1s
7.99805e-07 0s 0s 1s 1s 0s 1s 0s 1s
8.00293e-07 0s 0s 1s 1s 0s 1s 0s 0s
8.00781e-07 0s 0s 1s 1s 0s 1s 0s 0s
8.0127e-07 0s 0s 1s 1s 0s 0s 1s 1s
8.01758e-07 0s 0s 1s 1s 0s 0s 1s 0s
8.02246e-07 0s 0s 1s 1s 0s 0s 1s 0s
8.02734e-07 0s 0s 1s 1s 0s 0s 0s 1s
8.03223e-07 0s 0s 1s 1s 0s 0s 0s 0s
8.03711e-07 0s 0s 1s 1s 0s 0s 0s 0s
8.04199e-07 0s 0s 1s 0s 1s 1s 1s 1s
8.04687e-07 0s 0s 1s 0s 1s 1s 1s 1s
8.05176e-07 0s 0s 1s 0s 1s 1s 1s 0s
8.05664e-07 0s 0s 1s 0s 1s 1s 0s 1s
8.06152e-07 0s 0s 1s 0s 1s 1s 0s 1s
8.06641e-07 0s 0s 1s 0s 1s 1s 0s 0s
8.07129e-07 0s 0s 1s 0s 1s 1s 0s 0s
8.07617e-07 0s 0s 1s 0s 1s 0s 1s 1s
8.08105e-07 0s 0s 1s 0s 1s 0s 1s 0s
8.08594e-07 0s 0s 1s 0s 1s 0s 1s 0s
8.09082e-07 0s 0s 1s 0s 1s 0s 0s 1s
8.0957e-07 0s 0s 1s 0s 1s 0s 0s 1s
8.10059e-07 0s 0s 1s 0s 1s 0s 0s 0s
8.10547e-07 0s 0s 1s 0s 1s 0s 0s 0s
8.11035e-07 0s 0s 1s 0s 0s 1s 1s 1s
8.11523e-07 0s 0s 1s 0s 0s 1s 1s 0s
8.12012e-07 0s 0s 1s 0s 0s 1s 1s 0s
8.125e-07 0s 0s 1s 0s 0s 1s 0s 1s
8.12988e-07 0s 0s 1s 0s 0s 1s 0s 1s
8.13477e-07 0s 0s 1s 0s 0s 1s 0s 0s
8.13965e-07 0s 0s 1s 0s 0s 1s 0s 0s
8.14453e-07 0s 0s 1s 0s 0s 0s 1s 1s
8.14941e-07 0s 0s 1s 0s 0s 0s 1s 1s
8.1543e-07 0s 0s 1s 0s 0s 0s 1s 0s
8.15918e-07 0s 0s 1s 0s 0s 0s 1s 0s
8.16406e-07 0s 0s 1s 0s 0s 0s 0s 1s
8.16895e-07 0s 0s 1s 0s 0s 0s 0s 1s
8.17383e-07 0s 0s 1s 0s 0s 0s 0s 0s
8.17871e-07 0s 0s 0s 1s 1s 1s 1s 1s
8.18359e-07 0s 0s 0s 1s 1s 1s 1s 1s
8.18848e-07 0s 0s 0s 1s 1s 1s 1s 0s
8.19336e-07 0s 0s 0s 1s 1s 1s 1s 0s
8.19824e-07 0s 0s 0s 1s 1s 1s 0s 1s
8.20312e-07 0s 0s 0s 1s 1s 1s 0s 1s
8.20801e-07 0s 0s 0s 1s 1s 1s 0s 0s
8.21289e-07 0s 0s 0s 1s 1s 1s 0s 0s
8.21777e-07 0s 0s 0s 1s 1s 0s 1s 1s
8.22266e-07 0s 0s 0s 1s 1s 0s 1s 1s
8.22754e-07 0s 0s 0s 1s 1s 0s 1s 1s
8.23242e-07 0s 0s 0s 1s 1s 0s 1s 0s
8.2373e-07 0s 0s 0s 1s 1s 0s 1s 0s
8.24219e-07 0s 0s 0s 1s 1s 0s 0s 1s
8.24707e-07 0s 0s 0s 1s 1s 0s 0s 1s
8.25195e-07 0s 0s 0s 1s 1s 0s 0s 0s
8.25684e-07 0s 0s 0s 1s 1s 0s 0s 0s
8.26172e-07 0s 0s 0s 1s 0s 1s 1s 1s
8.2666e-07 0s 0s 0s 1s 0s 1s 1s 1s
8.27148e-07 0s 0s 0s 1s 0s 1s 1s 0s
8.27637e-07 0s 0s 0s 1s 0s 1s 1s 0s
8.28125e-07 0s 0s 0s 1s 0s 1s 0s 1s
8.28613e-07 0s 0s 0s 1s 0s 1s 0s 1s
8.29102e-07 0s 0s 0s 1s 0s 1s 0s 1s
8.2959e-07 0s 0s 0s 1s 0s 1s 0s 0s
8.30078e-07 0s 0s 0s 1s 0s 1s 0s 0s
8.30566e-07 0s 0s 0s 1s 0s 0s 1s 1s
8.31055e-07 0s 0s 0s 1s 0s 0s 1s 1s
8.31543e-07 0s 0s 0s 1s 0s 0s 1s 1s
8.32031e-07 0s 0s 0s 1s 0s 0s 1s 0s
8.3252e-07 0s 0s 0s 1s 0s 0s 1s 0s
8.33008e-07 0s 0s 0s 1s 0s 0s 0s 1s
8.33496e-07 0s 0s 0s 1s 0s 0s 0s 1s
8.33984e-07 0s 0s 0s 1s 0s 0s 0s 1s
8.34473e-07 0s 0s 0s 1s 0s 0s 0s 0s
8.34961e-07 0s 0s 0s 1s 0s 0s 0s 0s
8.35449e-07 0s 0s 0s 0s 1s 1s 1s 1s
8.35937e-07 0s 0s 0s 0s 1s 1s 1s 1s
8.36426e-07 0s 0s 0s 0s 1s 1s 1s 1s
8.36914e-07 0s 0s 0s 0s 1s 1s 1s 0s
8.37402e-07 0s 0s 0s 0s 1s 1s 1s 0s
8.37891e-07 0s 0s 0s 0s 1s 1s 1s 0s
8.38379e-07 0s 0s 0s 0s 1s 1s 0s 1s
8.38867e-07 0s 0s 0s 0s 1s 1s 0s 1s
8.39355e-07 0s 0s 0s 0s 1s 1s 0s 1s
8.39844e-07 0s 0s 0s 0s 1s 1s 0s 0s
8.40332e-07 0s 0s 0s 0s 1s 1s 0s 0s
8.4082e-07 0s 0s 0s 0s 1s 1s 0s 0s
8.41309e-07 0s 0s 0s 0s 1s 0s 1s 1s
8.41797e-07 0s 0s 0s 0s 1s 0s 1s 1s
8.42285e-07 0s 0s 0s 0s 1s 0s 1s 1s
8.42773e-07 0s 0s 0s 0s 1s 0s 1s 0s
8.43262e-07 0s 0s 0s 0s 1s 0s 1s 0s
8.4375e-07 0s 0s 0s 0s 1s 0s 1s 0s
8.44238e-07 0s 0s 0s 0s 1s 0s 0s 1s
8.44727e-07 0s 0s 0s 0s 1s 0s 0s 1s
8.45215e-07 0s 0s 0s 0s 1s 0s 0s 1s
8.45703e-07 0s 0s 0s 0s 1s 0s 0s 1s
8.46191e-07 0s 0s 0s 0s 1s 0s 0s 0s
8.4668e-07 0s 0s 0s 0s 1s 0s 0s 0s
8.47168e-07 0s 0s 0s 0s 1s 0s 0s 0s
8.47656e-07 0s 0s 0s 0s 0s 1s 1s 1s
8.48145e-07 0s 0s 0s 0s 0s 1s 1s 1s
8.48633e-07 0s 0s 0s 0s 0s 1s 1s 1s
